run_kind,planner_mode,task_suite,host_label,ctx_size,model,config,repeats,wall_mean_sec,wall_std_sec,wall_ci95_sec,wall_min_sec,wall_max_sec,vs_q4_wall_pct,speedup_vs_q4_pct,quality_mean,quality_std,quality_ci95,quality_delta_vs_q4,tok_s_mean,rss_max_mean_mb,cpu_max_mean_pct,json_valid_mean,plan_valid_mean,server_failures
suite25_8k,fixed,paper,m4_paper_suite25,8192,qwen35_4b,f16/f16,1,149.8671137890051,0.0,0.0,149.8671137890051,149.8671137890051,-2.05275229472629,2.095773329846984,0.86,0.0,0.0,-0.03599999999999992,16.007514519679773,10276.640625,288.1,1.0,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,qwen35_4b,q4_0/q4_0,1,153.0079887900065,0.0,0.0,153.0079887900065,153.0079887900065,0.0,0.0,0.8959999999999999,0.0,0.0,0.0,15.59395701406565,9625.328125,356.3,1.0,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,qwen35_4b,q8_0/q8_0,1,149.1567765839718,0.0,0.0,149.1567765839718,149.1567765839718,-2.5170007373407355,2.58198943034047,0.8666666666666667,0.0,0.0,-0.02933333333333321,15.540695187221479,9863.3125,191.8,1.0,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,qwen35_4b,q8_0/tbq4,1,156.60923604601703,0.0,0.0,156.60923604601703,156.60923604601703,2.3536334831202987,-2.299511412565969,0.8640000000000001,0.0,0.0,-0.031999999999999806,15.209830915081463,9730.59375,268.1,1.0,1.0,0
suite25_8k,fixed,paper,m4_paper_suite25,8192,qwen35_4b,tbq4/tbq4,1,159.7082060429966,0.0,0.0,159.7082060429966,159.7082060429966,4.378998316346561,-4.195286778931251,0.8573333333333334,0.0,0.0,-0.038666666666666516,15.691116080317972,9636.8125,353.6,1.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,gemma4_e4b,f16/f16,1,552.354710758198,0.0,0.0,552.354710758198,552.354710758198,-7.563204389679723,8.182027881584553,0.8586666666666669,0.0,0.0,0.0013333333333335196,5.0185142735452954,10150.3359375,597.0,1.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,gemma4_e4b,q4_0/q4_0,1,597.5485271976795,0.0,0.0,597.5485271976795,597.5485271976795,0.0,0.0,0.8573333333333334,0.0,0.0,0.0,4.878264889498534,8044.84375,598.0,0.92,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,gemma4_e4b,q8_0/q8_0,1,550.5368169532157,0.0,0.0,550.5368169532157,550.5368169532157,-7.8674296905950625,8.539249110465708,0.8493333333333334,0.0,0.0,-0.008000000000000007,4.995124604416226,8729.234375,597.0,1.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,gemma4_e4b,q8_0/tbq4,1,537.6216348325834,0.0,0.0,537.6216348325834,537.6216348325834,-10.028790907766938,11.146666815921114,0.8586666666666669,0.0,0.0,0.0013333333333335196,5.107681354481039,8388.4453125,597.0,1.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,gemma4_e4b,tbq4/tbq4,1,541.2698039044626,0.0,0.0,541.2698039044626,541.2698039044626,-9.418268263022412,10.397536106254023,0.8760000000000001,0.0,0.0,0.01866666666666672,5.0455428703021425,8138.26171875,598.0,1.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,qwen35_4b,f16/f16,1,585.1005814161617,0.0,0.0,585.1005814161617,585.1005814161617,-2.092740365276957,2.1374721068536218,0.37066666666666676,0.0,0.0,-0.0026666666666666505,3.664327242353306,9436.56640625,597.0,0.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,qwen35_4b,q4_0/q4_0,1,597.6069431409705,0.0,0.0,597.6069431409705,597.6069431409705,0.0,0.0,0.3733333333333334,0.0,0.0,0.0,3.512342057084941,8814.2578125,597.0,0.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,qwen35_4b,q8_0/q8_0,1,612.2016349290498,0.0,0.0,612.2016349290498,612.2016349290498,2.4421891270825613,-2.383968116937596,0.37200000000000016,0.0,0.0,-0.001333333333333242,3.8010352590281538,9035.4765625,596.0,0.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,qwen35_4b,q8_0/tbq4,1,607.1927445896436,0.0,0.0,607.1927445896436,607.1927445896436,1.6040311376388727,-1.578708167066678,0.36800000000000016,0.0,0.0,-0.0053333333333332456,3.988848716624323,8926.58203125,597.0,0.0,1.0,0
suite25_8k,fixed,paper,x86_axelera_suite25,8192,qwen35_4b,tbq4/tbq4,1,641.5794746908359,0.0,0.0,641.5794746908359,641.5794746908359,7.3581025211570505,-6.853793377828188,0.37200000000000016,0.0,0.0,-0.001333333333333242,4.029118919749823,8820.73046875,598.0,0.0,1.0,0
